source_row,review_id,source_row_index,scopus_id,doi,title,journal,publication_year,design_title,design_abstract,design_strict,design_keywords,design_combined,design_combined_unambiguous,is_methodological,is_excluded_sensitivity,is_policy_analysis_eval,is_methods_qe,llm_policy_claim,keywords,manual_check1,manual_check2,ok,jev_p_yes,jev_policy_claim,jev_choice,jev_choice_p_yes,jev_choice_confidence,jev_input_tokens,jev_output_tokens,jev_cost_usd,jev_latency_ms,jev_attempts,jev_model,jev_request_id,jev_error,jev_questions_hash,jev_timestamp
250,DES-251,10877,SCOPUS_ID:84928237502,10.1016/j.amepre.2014.11.015,Understanding Mis-implementation in public health practice,American Journal Of Preventive Medicine,2015,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.84,TRUE,yes,0.97,0.93,1694,50,7.1148e-5,340.976,,typesafe/jev-1.13-20260917,gen-dec-1789843838-0KjvdpNvDzHG1lzI4cYr,,1d16b25dcca8,2026-09-19T18:50:44+0000
251,DES-252,6126,SCOPUS_ID:84947580609,10.1093/aje/kwv202,Estimating Efficacy in a Randomized Trial With Product Nonadherence: Application of Multiple Methods to a Trial of Preexposure Prophylaxis for HIV Prevention,American Journal Of Epidemiology,2015,Experimental,Experimental,Experimental,Experimental,Experimental,Experimental,FALSE,FALSE,FALSE,FALSE,FALSE,HIV; HIV prevention; intention-to-treat analysis; medication adherence; randomized controlled trials,,,TRUE,0.04,FALSE,no,0,1,1829,50,7.6818e-5,282.479,,typesafe/jev-1.13-20260917,gen-dec-1789843838-phhccOW0JRRbrnqRp55Y,,1d16b25dcca8,2026-09-19T18:50:44+0000
252,DES-253,9549,SCOPUS_ID:40949132946,10.1016/j.amepre.2008.01.018,"Urban Containment Policies and Physical Activity. A Time-Series Analysis of Metropolitan Areas, 1990-2002",American Journal Of Preventive Medicine,2008,Ecological / Time-series,Other/None,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.12,FALSE,no,0.01,0.98,1690,50,7.098e-5,229.627,,typesafe/jev-1.13-20260917,gen-dec-1789843838-fXW1I83vU2wohxMyVnH6,,1d16b25dcca8,2026-09-19T18:50:44+0000
253,DES-254,28765,SCOPUS_ID:85032635334,10.1093/eurpub/ckx154,Ethics in public health: Call for shared moral public health literacy,European Journal Of Public Health,2017,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.66,TRUE,yes,0.8,0.59,1536,50,6.4512e-5,255.05100000000002,,typesafe/jev-1.13-20260917,gen-dec-1789843838-bFqTmCEk06ZUGTo0ID1o,,1d16b25dcca8,2026-09-19T18:50:44+0000
254,DES-255,2436,SCOPUS_ID:18544395999,10.1093/aje/152.2.186,Multiple modes of hepatitis A virus transmission among methamphetamine users,American Journal Of Epidemiology,2000,Other/None,Case-control,Case-control,Case-control,Case-control,Case-control,TRUE,TRUE,FALSE,TRUE,TRUE,"Case-control studies; Disease outbreaks; Epidemiologic methods; Equipment contamination; Hepatitis A; Methamphetamine; Substance abuse, intravenous",,,TRUE,0.96,TRUE,yes,1,1,1713,50,7.1946e-5,280.111,,typesafe/jev-1.13-20260917,gen-dec-1789843838-vW5UJ76t9qAJyX6Ue3rp,,1d16b25dcca8,2026-09-19T18:50:44+0000
255,DES-256,20370,SCOPUS_ID:85121991133,10.2105/ajph.2021.306464,Philadelphia’s Excise Tax on Sugar-Sweetened and Artificially Sweetened Beverages and Supplemental Nutrition Assistance Program Benefit Redemption,American Journal Of Public Health,2021,Other/None,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,FALSE,TRUE,FALSE,TRUE,FALSE,,,,TRUE,0.7,TRUE,yes,0.76,0.52,1610,50,6.762e-5,297.234,,typesafe/jev-1.13-20260917,gen-dec-1789843838-amT021jdZUScjJitS0kz,,1d16b25dcca8,2026-09-19T18:50:44+0000
256,DES-257,21506,SCOPUS_ID:0031045098,10.1097/00001648-199703000-00004,Margarine intake and subsequent coronary heart disease in men,Epidemiology,1997,Other/None,Other/None,Other/None,Cohort,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,FALSE,cohort study; coronary heart disease; diet; trans fatty acids,,,TRUE,0.03,FALSE,no,0,1,1726,50,7.2492e-5,306.236,,typesafe/jev-1.13-20260917,gen-dec-1789843838-0FsmN1FjWu8emVrrO6zO,,1d16b25dcca8,2026-09-19T18:50:44+0000
257,DES-258,37669,SCOPUS_ID:84958104558,10.1136/jech-2015-205988,Contribution of modifiable risk factors for hypertension and type-2 diabetes in Peruvian resource-limited settings,Journal Of Epidemiology And Community Health,2015,Other/None,Cohort,Cohort,Other/None,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.84,TRUE,yes,0.98,0.96,1790,50,7.518e-5,282.32099999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843838-pIvz1iqsOyP0rzW4RVP9,,1d16b25dcca8,2026-09-19T18:50:44+0000
258,DES-259,39596,SCOPUS_ID:0026640432,10.1016/0091-7435(92)90061-l,Association of serum lipoproteins and health-related habits with coffee and tea consumption in free-living subjects examined in the Israeli CORDIS study,Preventive Medicine,1992,Other/None,Experimental,Experimental,Other/None,Experimental,Experimental,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.05,FALSE,no,0,1,1746,50,7.3332e-5,274.09099999999995,,typesafe/jev-1.13-20260917,gen-dec-1789843838-JIK5cAsW9p6nyNOTIT62,,1d16b25dcca8,2026-09-19T18:50:44+0000
259,DES-260,39156,SCOPUS_ID:85062301183,10.1016/s2468-2667(19)30002-7,"Long-term trends in child maltreatment in England and Wales, 1858–2016: an observational, time-series analysis",The Lancet Public Health,2019,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.97,TRUE,yes,1,1,1928,50,8.0976e-5,272.28200000000004,,typesafe/jev-1.13-20260917,gen-dec-1789843838-vigyhwWTnC14z85p7PtU,,1d16b25dcca8,2026-09-19T18:50:44+0000
260,DES-261,24747,SCOPUS_ID:0035702784,10.1023/a:1013765016742,Association between gastric cancer mortality and nitrate content of drinking water: Ecological study on small area inequalities,European Journal Of Epidemiology,2001,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,FALSE,Drinking water; Ecological study; Gastric cancer; Nitrate,,,TRUE,0.04,FALSE,no,0,1,1674,50,7.0308e-5,279.289,,typesafe/jev-1.13-20260917,gen-dec-1789843838-zh9OJyiRzB1iTHMkZfsu,,1d16b25dcca8,2026-09-19T18:50:44+0000
261,DES-262,1087,SCOPUS_ID:0028069411,10.1093/oxfordjournals.aje.a116998,Characteristics of a hypothetical group of hospital controls for a case-control study,American Journal Of Epidemiology,1994,Case-control,Other/None,Case-control,Case-control,Case-control,Case-control,TRUE,TRUE,FALSE,TRUE,FALSE,Case-control studies; Epidemiologic methods,,,TRUE,0.03,FALSE,no,0,1,1630,50,6.846e-5,257.576,,typesafe/jev-1.13-20260917,gen-dec-1789843838-GOcBBbWvk0DOBQRuunW0,,1d16b25dcca8,2026-09-19T18:50:44+0000
262,DES-263,4362,SCOPUS_ID:53749089278,10.1093/aje/kwn190,Antidiabetic medication and prostate cancer risk: A population-based case-control study,American Journal Of Epidemiology,2008,Case-control,Other/None,Case-control,Case-control,Case-control,Case-control,FALSE,FALSE,FALSE,FALSE,FALSE,Case-control studies; Diabetes mellitus; Drug therapy; Finland; Incidence; Population; Prostatic neoplasms,,,TRUE,0.03,FALSE,no,0,1,1656,50,6.9552e-5,335.776,,typesafe/jev-1.13-20260917,gen-dec-1789843838-wfKtZlIQK9h6NoHa1Hj6,,1d16b25dcca8,2026-09-19T18:50:44+0000
263,DES-264,2612,SCOPUS_ID:0035500686,10.1093/aje/154.9.787,Boy/girl differences in risk for reading disability: Potential clues?,American Journal Of Epidemiology,2001,Other/None,Case-control,Case-control,Case-control,Case-control,Case-control,FALSE,FALSE,FALSE,FALSE,FALSE,Case-control studies; Dyslexia; Educational status; Learning disorders; Risk factors,,,TRUE,0.03,FALSE,no,0,1,1734,50,7.2828e-5,282.041,,typesafe/jev-1.13-20260917,gen-dec-1789843838-anvKjW7VG4XR2LlHt7hk,,1d16b25dcca8,2026-09-19T18:50:44+0000
264,DES-265,23676,SCOPUS_ID:85116823719,10.1097/ede.0000000000001402,Effect of Adjustment for Case Misclassification and Infection Date Uncertainty on Estimates of COVID-19 Effective Reproduction Number,Epidemiology,2021,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,TRUE,Bayesian analysis; COVID-19; Deconvolution; Misclassification; Quantitative bias analysis; Surveillance,,,TRUE,0.72,TRUE,yes,0.81,0.62,1761,50,7.3962e-5,291.38399999999996,,typesafe/jev-1.13-20260917,gen-dec-1789843838-W6xyc0HSwBd5OVQfoqSg,,1d16b25dcca8,2026-09-19T18:50:44+0000
265,DES-266,37137,SCOPUS_ID:78651322611,10.1136/jech.2009.090100,Social inequalities in health among adolescents in a large southern European city,Journal Of Epidemiology And Community Health,2011,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.24,FALSE,no,0.17,0.66,1642,50,6.8964e-5,294.28900000000004,,typesafe/jev-1.13-20260917,gen-dec-1789843838-WOAbgfkTYq2ap9RtyHak,,1d16b25dcca8,2026-09-19T18:50:44+0000
266,DES-267,43888,SCOPUS_ID:85002152458,10.1016/j.ypmed.2016.08.043,“We actually care and we want to make the parks better”: A qualitative study of youth experiences and perceptions after conducting park audits,Preventive Medicine,2017,Qualitative,Other/None,Qualitative,Other/None,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,FALSE,Active living; Community policy systems; Environmental change; Parks and recreation; Youth advocacy,,,TRUE,0.24,FALSE,no,0.17,0.66,1660,50,6.972e-5,348.267,,typesafe/jev-1.13-20260917,gen-dec-1789843838-p7oACR4SFma2J3DwWV2D,,1d16b25dcca8,2026-09-19T18:50:44+0000
267,DES-268,23011,SCOPUS_ID:84927699517,10.1097/ede.0000000000000165,Global variation in the effects of ambient temperature on mortality: A systematic evaluation,Epidemiology,2014,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.95,TRUE,yes,1,1,1686,50,7.0812e-5,260.81100000000004,,typesafe/jev-1.13-20260917,gen-dec-1789843838-VW2jh2WmHI57w1mEgRwq,,1d16b25dcca8,2026-09-19T18:50:44+0000
268,DES-269,32402,SCOPUS_ID:33645800377,10.1093/ije/dyi170,Randomized controlled trial: Effect of nutritional counselling in general practice,International Journal Of Epidemiology,2006,Experimental,Experimental,Experimental,Experimental,Experimental,Experimental,FALSE,FALSE,FALSE,FALSE,FALSE,General practice; Health promotion; Nutrition; Randomized controlled trial,,,TRUE,0.2,FALSE,no,0.07,0.86,1833,50,7.6986e-5,276.68399999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843838-pGvHOagRKoQSoWI4IFS1,,1d16b25dcca8,2026-09-19T18:50:44+0000
269,DES-270,12583,SCOPUS_ID:85126380124,10.1016/j.amepre.2021.12.026,Young Adult Healthcare Exposure and Future Opioid Misuse: A Prospective Cohort Study,American Journal Of Preventive Medicine,2022,Cohort,Cohort,Cohort,Other/None,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.92,TRUE,yes,0.99,0.99,1719,50,7.2198e-5,282.30300000000005,,typesafe/jev-1.13-20260917,gen-dec-1789843838-gaaklrGFYtQ1k595fsQH,,1d16b25dcca8,2026-09-19T18:50:44+0000
270,DES-271,4161,SCOPUS_ID:34547437743,10.1093/aje/kwm051,"A prospective study of tobacco, alcohol, and the risk of esophageal and gastric cancer subtypes",American Journal Of Epidemiology,2007,Other/None,Other/None,Other/None,Cohort,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,FALSE,Alcohol drinking; Cohort studies; Esophageal neoplasms; Prospective studies; Smoking; Stomach neoplasms,,,TRUE,0.03,FALSE,no,0,1,1883,50,7.9086e-5,313.957,,typesafe/jev-1.13-20260917,gen-dec-1789843838-iNfg0fOBG0Ea6QYqo4aF,,1d16b25dcca8,2026-09-19T18:50:44+0000
271,DES-272,33190,SCOPUS_ID:84913592564,10.1093/ije/dyu134,Prospective association between red and processed meat intakes and breast cancer risk: Modulation by an antioxidant supplementation in the SU.VI.MAX randomized controlled trial,International Journal Of Epidemiology,2014,Experimental,Experimental,Experimental,Other/None,Experimental,Experimental,FALSE,FALSE,FALSE,FALSE,FALSE,Antioxidants; Breast cancer; Meat; Meat products; Prospective studies,,,TRUE,0.04,FALSE,no,0,1,1821,50,7.6482e-5,302.319,,typesafe/jev-1.13-20260917,gen-dec-1789843838-xq9iA3nJYGVZEiZzmYTT,,1d16b25dcca8,2026-09-19T18:50:44+0000
272,DES-273,13400,SCOPUS_ID:0026351577,10.2105/ajph.81.12.1651,Patterns of breast and cervical cancer screening at three public health centers in an inner-city urban area,American Journal Of Public Health,1991,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.94,TRUE,yes,1,0.99,1497,50,6.2874e-5,247.583,,typesafe/jev-1.13-20260917,gen-dec-1789843838-6W9ZYGg7lBxz8GS1uc5Y,,1d16b25dcca8,2026-09-19T18:50:44+0000
273,DES-274,8981,SCOPUS_ID:4644318676,10.1016/j.amepre.2004.05.002,Barriers to physical activity: Qualitative data on caregiver-daughter perceptions and practices,American Journal Of Preventive Medicine,2004,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.52,TRUE,yes,0.66,0.32,1708,50,7.1736e-5,300.099,,typesafe/jev-1.13-20260917,gen-dec-1789843839-GNDgMt4EJDVq6UByQAq8,,1d16b25dcca8,2026-09-19T18:50:44+0000
274,DES-275,32418,SCOPUS_ID:36949040429,10.1093/ije/dym196,The influence of media reporting of the suicide of a celebrity on suicide rates: A population-based study,International Journal Of Epidemiology,2007,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,TRUE,Celebrity suicide; Completed suicide; Media report,,,TRUE,0.97,TRUE,yes,1,1,1697,50,7.1274e-5,271.803,,typesafe/jev-1.13-20260917,gen-dec-1789843839-Y2Wm5LHcaSAEivJUAGih,,1d16b25dcca8,2026-09-19T18:50:44+0000
275,DES-276,31125,SCOPUS_ID:0030724109,10.1093/ije/26.5.953,Comparing dietary recall data for mothers and children obtained on two occasions in a case-control study of environmental factors and childhood brain tumours,International Journal Of Epidemiology,1997,Case-control,Case-control,Case-control,Other/None,Case-control,Case-control,FALSE,FALSE,FALSE,FALSE,FALSE,Childhood brain tumours; Diet; Food frequency questionnaires,,,TRUE,0.1,FALSE,no,0.03,0.94,1667,50,7.0014e-5,331.279,,typesafe/jev-1.13-20260917,gen-dec-1789843839-xKDmg6nAuGPC3XwTCoCg,,1d16b25dcca8,2026-09-19T18:50:44+0000
276,DES-277,20845,SCOPUS_ID:85197973008,10.2105/ajph.2024.307696,"“The Hotel of 10,000 Stars”: The Impact of Social-Structural Determinants of Health Among Im/migrant Shrimpers in the Gulf of Mexico",American Journal Of Public Health,2024,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.94,TRUE,yes,1,0.99,1592,50,6.6864e-5,288.20099999999996,,typesafe/jev-1.13-20260917,gen-dec-1789843839-RcCxKmZFJ5xaToAgYfAD,,1d16b25dcca8,2026-09-19T18:50:44+0000
277,DES-278,40887,SCOPUS_ID:0242720547,10.1016/j.ypmed.2003.08.004,Indices of changes in adiposity in American Indian children,Preventive Medicine,2003,Other/None,Experimental,Experimental,Other/None,Experimental,Experimental,FALSE,FALSE,FALSE,FALSE,FALSE,American Indian children; Bioelectrical impedance; Body composition changes; Body fat; Body mass index; Native American; Skinfolds,,,TRUE,0.03,FALSE,no,0,1,1706,50,7.1652e-5,313.03,,typesafe/jev-1.13-20260917,gen-dec-1789843839-Uk9IOUN2DdljpKHw5AEy,,1d16b25dcca8,2026-09-19T18:50:44+0000
278,DES-279,14462,SCOPUS_ID:0029044371,10.2105/ajph.85.5.726,Predicting body fatness: The body mass index vs estimation by bioelectrical impedance,American Journal Of Public Health,1995,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.03,FALSE,no,0,1,1554,50,6.5268e-5,260.621,,typesafe/jev-1.13-20260917,gen-dec-1789843839-C1x3UeuuQvMV49V7hLPs,,1d16b25dcca8,2026-09-19T18:50:44+0000
279,DES-280,11452,SCOPUS_ID:85006166037,10.1016/j.amepre.2016.09.018,Factors Perceived as Influencing Local Health Department Involvement in Mental Health,American Journal Of Preventive Medicine,2017,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.88,TRUE,yes,0.98,0.97,1688,50,7.0896e-5,281.489,,typesafe/jev-1.13-20260917,gen-dec-1789843839-F4B071QswikAJg5szv8n,,1d16b25dcca8,2026-09-19T18:50:44+0000
280,DES-281,5533,SCOPUS_ID:84859514238,10.1093/aje/kwr358,Welding and lung cancer in Central and Eastern Europe and the United Kingdom,American Journal Of Epidemiology,2012,Other/None,Other/None,Other/None,Case-control,Case-control,Case-control,FALSE,FALSE,FALSE,FALSE,FALSE,Case-control studies; Confounding factors (epidemiology); Lung neoplasms; Metals; Welding,,,TRUE,0.12,FALSE,no,0.04,0.92,1735,50,7.287e-5,487.723,,typesafe/jev-1.13-20260917,gen-dec-1789843839-Uaf3b5jsqqSRJ2gkyXso,,1d16b25dcca8,2026-09-19T18:50:44+0000
281,DES-282,12465,SCOPUS_ID:85135519533,10.1016/j.amepre.2022.06.015,Family-Centered Care and Flourishing in Early Childhood,American Journal Of Preventive Medicine,2022,Other/None,Other/None,Other/None,Other/None,Other/None,Other/None,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.83,TRUE,yes,0.95,0.89,1772,50,7.4424e-5,243.624,,typesafe/jev-1.13-20260917,gen-dec-1789843839-RCgrGPyarro8OFTzr5tj,,1d16b25dcca8,2026-09-19T18:50:44+0000
282,DES-283,39320,SCOPUS_ID:85121911783,10.1016/s2468-2667(21)00273-5,The effect of mandatory COVID-19 certificates on vaccine uptake: synthetic-control modelling of six countries,The Lancet Public Health,2022,Quasi-experimental,Quasi-experimental,Quasi-experimental,Other/None,Quasi-experimental,Quasi-experimental,FALSE,TRUE,FALSE,TRUE,FALSE,,,,TRUE,0.31,FALSE,no,0.18,0.65,1871,50,7.8582e-5,244.983,,typesafe/jev-1.13-20260917,gen-dec-1789843839-bXcMhlnOlKMfJEZZri4U,,1d16b25dcca8,2026-09-19T18:50:44+0000
283,DES-284,35091,SCOPUS_ID:0028198341,10.1136/jech.48.2.201,Measurement issues in research on social support and health,Journal Of Epidemiology And Community Health,1994,Other/None,Cross-sectional,Cross-sectional,Other/None,Cross-sectional,Cross-sectional,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.08,FALSE,no,0.01,0.98,1685,50,7.077e-5,244.51,,typesafe/jev-1.13-20260917,gen-dec-1789843839-RDJXPPm9GYhCNtSRNh2i,,1d16b25dcca8,2026-09-19T18:50:44+0000
284,DES-285,10393,SCOPUS_ID:84879327938,10.1016/j.amepre.2013.01.032,A participatory physical activity intervention in preschools: A cluster randomized controlled trial,American Journal Of Preventive Medicine,2013,Experimental,Other/None,Experimental,Other/None,Experimental,Experimental,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.15,FALSE,no,0.02,0.95,1898,50,7.9716e-5,328.797,,typesafe/jev-1.13-20260917,gen-dec-1789843839-l21yyZdksaPRFBZn7GF9,,1d16b25dcca8,2026-09-19T18:50:44+0000
285,DES-286,17583,SCOPUS_ID:77958165624,10.2105/ajph.2009.179358,"Anti-alcohol posters in Poland, 1945-1989: Diverse meanings, uncertain effects",American Journal Of Public Health,2010,Other/None,Qualitative,Qualitative,Other/None,Qualitative,Qualitative,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,0.79,TRUE,yes,0.92,0.84,1557,50,6.5394e-5,331.04200000000003,,typesafe/jev-1.13-20260917,gen-dec-1789843839-9iTDwQjgoyF8sxXCtLkW,,1d16b25dcca8,2026-09-19T18:50:44+0000
286,DES-287,8635,SCOPUS_ID:0034057580,10.1016/s0749-3797(99)00160-9,Clinician satisfaction with a preventive services implementation trial: The IMPROVE project,American Journal Of Preventive Medicine,2000,Other/None,Experimental,Experimental,Experimental,Experimental,Experimental,FALSE,FALSE,FALSE,FALSE,FALSE,Clinical trial (randomized controlled trials); Health services; Personal satisfaction; Preventive health services,,,TRUE,0.06,FALSE,no,0,1,1650,50,6.93e-5,265.70899999999995,,typesafe/jev-1.13-20260917,gen-dec-1789843839-HPwUqiqzydXmm0LWg59M,,1d16b25dcca8,2026-09-19T18:50:44+0000
287,DES-288,23341,SCOPUS_ID:85006312735,10.1097/ede.0000000000000607,Estimating Acute Cardiorespiratory Effects of Ambient Volatile Organic Compounds,Epidemiology,2017,Other/None,Ecological / Time-series,Ecological / Time-series,Other/None,Ecological / Time-series,Ecological / Time-series,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,0.03,FALSE,no,0,1,1670,50,7.014e-5,283.29900000000004,,typesafe/jev-1.13-20260917,gen-dec-1789843839-LjAbADlZAVmKq7yipgtf,,1d16b25dcca8,2026-09-19T18:50:44+0000
288,DES-289,6700,SCOPUS_ID:85054286659,10.1093/aje/kwy112,New-Onset Asthma and Combat Deployment: Findings from the Millennium Cohort Study,American Journal Of Epidemiology,2018,Cohort,Cohort,Cohort,Other/None,Cohort,Cohort,FALSE,FALSE,FALSE,FALSE,FALSE,asthma; combat disorders; longitudinal studies; military personnel; occupational exposure; respiratory system; veterans,,,TRUE,0.07,FALSE,no,0,0.99,1612,50,6.7704e-5,294.086,,typesafe/jev-1.13-20260917,gen-dec-1789843839-GBtUbutivATu1aybu7x3,,1d16b25dcca8,2026-09-19T18:50:44+0000
