source_row,review_id,scopus_id,doi,title,journal,keywords,DB_policy_claim,db notes,EC_policy_claim,ec notes,concordance,...13,...14,db_double_checked,...16,ok,jev_p_yes,jev_policy_claim,jev_choice,jev_choice_p_yes,jev_choice_confidence,jev_input_tokens,jev_output_tokens,jev_cost_usd,jev_latency_ms,jev_attempts,jev_model,jev_request_id,jev_error,jev_questions_hash,jev_timestamp
336,S400-337,SCOPUS_ID:0025245751,10.1136/jech.44.4.307,Models for forecasting hospital bed requirements in the acute sector,Journal Of Epidemiology And Community Health,[],FALSE,,FALSE,,,,,,,TRUE,0.1,FALSE,no,0.01,0.98,1509,50,6.3378e-5,253.96999999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843897-u57HdcLoqF50xL0t1st2,,1d16b25dcca8,2026-09-19T18:51:40+0000
337,S400-338,SCOPUS_ID:85092013982,10.1016/j.amepre.2020.06.032,"Infant Health for Arab and Non-Arab Mothers Identifying as White, Black, or Other in Massachusetts",American Journal Of Preventive Medicine,[],TRUE,,TRUE,,,,,,,TRUE,0.45,FALSE,yes,0.52,0.04,1813,50,7.6146e-5,290.18399999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843897-MLHi74YWcel4eRoFqiJC,,1d16b25dcca8,2026-09-19T18:51:40+0000
338,S400-339,SCOPUS_ID:0025880760,10.1016/0091-7435(91)90048-9,Predictors of smoking among Mexican-Americans: Findings from the Hispanic HANES,Preventive Medicine,[],TRUE,,TRUE,,,,,,,TRUE,0.89,TRUE,yes,0.99,0.97,1649,50,6.9258e-5,286.291,,typesafe/jev-1.13-20260917,gen-dec-1789843897-CST2Og2uNxJ1CIyDBtRS,,1d16b25dcca8,2026-09-19T18:51:40+0000
339,S400-340,SCOPUS_ID:75149122788,10.1093/aje/kwp403,Fitting general relative risk models for survival time and matched case-control analysis,American Journal Of Epidemiology,"['Algorithms', 'Cohort studies', 'Conditional likelihood', 'Dose-response function', 'Linear trend', 'Logistic models', 'Models, statistical', 'Software']",FALSE,,FALSE,,,,,,,TRUE,0.02,FALSE,no,0,1,1501,50,6.3042e-5,231.276,,typesafe/jev-1.13-20260917,gen-dec-1789843897-pZstboWFPc4n8TgskIcS,,1d16b25dcca8,2026-09-19T18:51:40+0000
340,S400-341,SCOPUS_ID:84978151027,10.1016/j.ypmed.2016.06.015,"Grandparental education, parental education and adolescent blood pressure",Preventive Medicine,"['Blood pressure', 'Child', 'Cohort studies', 'Grandparental education', 'Parental education', 'Socioeconomic position']",TRUE,,TRUE,,,,,,,TRUE,0.73,TRUE,yes,0.89,0.77,1673,50,7.0266e-5,412.482,,typesafe/jev-1.13-20260917,gen-dec-1789843897-wHRHgy8IhqB1YSO5ykaV,,1d16b25dcca8,2026-09-19T18:51:40+0000
341,S400-342,SCOPUS_ID:32544449982,10.1093/aje/kwj049,"The relation between visceral fat measurement and torso level - Is one level better than another? The Atherosclerosis Risk in Communities Study, 1990-1992",American Journal Of Epidemiology,"['Adipose tissue', 'Body composition', 'Epidemiologic methods', 'Magnetic resonance imaging']",FALSE,,FALSE,,,,,,,TRUE,0.11,FALSE,no,0.03,0.94,1671,50,7.0182e-5,268.749,,typesafe/jev-1.13-20260917,gen-dec-1789843897-Pz2VEX8sE7vNpxC7A0Yg,,1d16b25dcca8,2026-09-19T18:51:40+0000
342,S400-343,SCOPUS_ID:67649226445,10.1093/aje/kwp071,Serum and dietary magnesium and risk of ischemic stroke,American Journal Of Epidemiology,"['Brain infarction', 'Diet', 'Magnesium', 'Risk factors']",FALSE,,FALSE,,,,,,,TRUE,0.03,FALSE,no,0,1,1719,50,7.2198e-5,285.215,,typesafe/jev-1.13-20260917,gen-dec-1789843897-1hQwtKyUWEOVxkXnor5C,,1d16b25dcca8,2026-09-19T18:51:40+0000
343,S400-344,SCOPUS_ID:0027276501,10.1097/00001648-199305000-00004,"Radon, cigarette smoke, and lung cancer: A re-analysis of the Colorado Plateau uranium miners’ data",Epidemiology,"['Initiation', 'Interaction', 'Multistage models', 'Promotion', 'Synergy']",FALSE,,FALSE,,,,,,,TRUE,0.03,FALSE,no,0,1,1584,50,6.6528e-5,410.531,,typesafe/jev-1.13-20260917,gen-dec-1789843897-GMCgN6Qg69VFPS1hcfNU,,1d16b25dcca8,2026-09-19T18:51:40+0000
344,S400-345,SCOPUS_ID:85170110110,10.2105/AJPH.2023.307347,"Communities at Risk for Mpox and Stigmatizing Policies: A Randomized Survey, Republic of Korea, 2022",American Journal Of Public Health,[],TRUE,,TRUE,,,,,,,TRUE,0.36,FALSE,no,0.33,0.35,1601,50,6.7242e-5,287.707,,typesafe/jev-1.13-20260917,gen-dec-1789843897-rriIbrjhNiEzR50UgA2h,,1d16b25dcca8,2026-09-19T18:51:40+0000
345,S400-346,SCOPUS_ID:0029909972,10.2105/AJPH.86.10.1460,Racial differences in urban children's environmental exposures to lead,American Journal Of Public Health,[],FALSE,borderline,FALSE,,,,,,,TRUE,0.06,FALSE,no,0,0.99,1517,50,6.3714e-5,347.008,,typesafe/jev-1.13-20260917,gen-dec-1789843897-FPaRXKf4z5HaRC37ywjU,,1d16b25dcca8,2026-09-19T18:51:40+0000
346,S400-347,SCOPUS_ID:84861137055,10.1016/j.amepre.2012.02.019,Healthcare costs around the time of smoking cessation,American Journal Of Preventive Medicine,[],FALSE,,FALSE,,,,,,,TRUE,0.25,FALSE,no,0.16,0.67,1789,50,7.5138e-5,278.587,,typesafe/jev-1.13-20260917,gen-dec-1789843897-aA0a2vKbv9AjOMtnM6AX,,1d16b25dcca8,2026-09-19T18:51:40+0000
347,S400-348,SCOPUS_ID:0028575896,10.1136/jech.48.6.555,"Damp housing and adult health: Results from a lifestyle study in Worcester, England",Journal Of Epidemiology And Community Health,[],FALSE,,FALSE,,,,,,,TRUE,0.04,FALSE,no,0,1,1638,50,6.8796e-5,259.47900000000004,,typesafe/jev-1.13-20260917,gen-dec-1789843897-HxGGonhZvV2Lc830zC7s,,1d16b25dcca8,2026-09-19T18:51:40+0000
348,S400-349,SCOPUS_ID:80051544347,10.1097/EDE.0b013e31821d1096,Diabetes prevalence in populations of South Asian Indian and African origins: A comparison of england and the Netherlands,Epidemiology,[],FALSE,,FALSE,,,,,,,TRUE,0.06,FALSE,no,0,0.99,1641,50,6.8922e-5,262.072,,typesafe/jev-1.13-20260917,gen-dec-1789843897-hO2XhSzKqdL5MxLuN2hB,,1d16b25dcca8,2026-09-19T18:51:40+0000
349,S400-350,SCOPUS_ID:85076047464,10.1016/j.ypmed.2019.105930,Behavioral correlates of self-reported health status in US active duty military,Preventive Medicine,"['Armed Forces', 'Cardiometabolic risk', 'Exercise', 'Sleep', 'Survey']",TRUE,,TRUE,,,,,,,TRUE,0.97,TRUE,yes,1,1,1710,50,7.182e-5,380.15700000000004,,typesafe/jev-1.13-20260917,gen-dec-1789843897-LpmQDLMPShSpBSZrPwCw,,1d16b25dcca8,2026-09-19T18:51:40+0000
350,S400-351,SCOPUS_ID:84861934308,10.2105/AJPH.2011.300459,Strong tobacco control program requirements and secure funding are not enough: Lessons from Florida,American Journal Of Public Health,[],TRUE,non-emperical,TRUE,,,,,,,TRUE,0.68,TRUE,yes,0.72,0.43,1521,50,6.3882e-5,271.702,,typesafe/jev-1.13-20260917,gen-dec-1789843897-jsmne9nSasYpJ4LaYTuK,,1d16b25dcca8,2026-09-19T18:51:40+0000
351,S400-352,SCOPUS_ID:0031735547,10.1006/pmed.1998.0247,Cancer information service-initiated outcalls to promote screening mammography among low-income and minority women: Design and feasibility testing,Preventive Medicine,"['Cancer Information Service', 'Geodemographic targeting', 'INFORUM', 'Outreach to underserved populations', 'Screening mammography promotion', 'Targeted health interventions', 'Telephone outcalls']",TRUE,,TRUE,,,,,,,TRUE,0.33,FALSE,no,0.29,0.43,1613,50,6.7746e-5,305.194,,typesafe/jev-1.13-20260917,gen-dec-1789843897-tfV1rEReNCwCSKyK5yzK,,1d16b25dcca8,2026-09-19T18:51:40+0000
352,S400-353,SCOPUS_ID:3042719922,10.1093/aje/kwh172,Risk factors for enteric perforation in patients with typhoid fever,American Journal Of Epidemiology,"['Intestinal perforation', 'Multivariate analysis', 'Risk factors', 'Typhoid fever']",FALSE,,FALSE,,,,,,,TRUE,0.03,FALSE,no,0,1,1754,50,7.3668e-5,342.32,,typesafe/jev-1.13-20260917,gen-dec-1789843897-LQp12WBrdVbHY0K0JT2A,,1d16b25dcca8,2026-09-19T18:51:40+0000
353,S400-354,SCOPUS_ID:0028331478,10.1136/jech.48.2.161,"Case-control study on the association between a cluster of childhood haematopoietic malignancies and local environmental factors in Aalsmeer, The Netherlands",Journal Of Epidemiology And Community Health,[],FALSE,,FALSE,,,,,,,TRUE,0.04,FALSE,no,0,1,1748,50,7.3416e-5,246.51999999999998,,typesafe/jev-1.13-20260917,gen-dec-1789843897-8OD3fPe76HBj9pyFAEDu,,1d16b25dcca8,2026-09-19T18:51:40+0000
354,S400-355,SCOPUS_ID:33748295846,10.1016/j.ypmed.2006.04.008,Women's use of hormone therapy before and after the Women's Health Initiative: A psychosocial model of stability and change,Preventive Medicine,"['Health belief model', 'Long-term post-menopausal hormone replacement therapy (HT, HRT)', 'Longitudinal study', ""Women's Health Initiative (WHI)""]",FALSE,,FALSE,,,,,,,TRUE,0.03,FALSE,no,0,1,1669,50,7.0098e-5,250.23899999999998,,typesafe/jev-1.13-20260917,gen-dec-1789843897-kykdbvOBAgHxcJ2Pq50s,,1d16b25dcca8,2026-09-19T18:51:40+0000
355,S400-356,SCOPUS_ID:77951214440,10.2105/AJPH.2009.176834,Decreases in smoking prevalence in asian communities served by the Racial and Ethnic Approaches to Community Health (REACH) project,American Journal Of Public Health,[],TRUE,borderline,FALSE,only description of findings?,!!!,,,FALSE,,TRUE,0.13,FALSE,no,0.02,0.96,1649,50,6.9258e-5,255.90699999999998,,typesafe/jev-1.13-20260917,gen-dec-1789843897-FHcFAanIAHqtWmni4MJO,,1d16b25dcca8,2026-09-19T18:51:40+0000
356,S400-357,SCOPUS_ID:79954578645,10.1016/j.ypmed.2011.01.030,Accelerometer-determined moderate intensity lifestyle activity and cardiometabolic health,Preventive Medicine,"['Cardiovascular disease', 'Diabetes', 'Hypertension', 'Metabolic syndrome', 'NHANES', 'Pedometer']",FALSE,borderline,FALSE,,,,,,,TRUE,0.36,FALSE,no,0.25,0.5,1777,50,7.4634e-5,460.59099999999995,,typesafe/jev-1.13-20260917,gen-dec-1789843897-KFz8yMM6icqT3MD2Cgeu,,1d16b25dcca8,2026-09-19T18:51:40+0000
357,S400-358,SCOPUS_ID:0033804795,10.2105/AJPH.90.10.1575,Driver air bag effectiveness by severity of the crash,American Journal Of Public Health,[],TRUE,,TRUE,,,,,,,TRUE,0.92,TRUE,yes,0.99,0.99,1612,50,6.7704e-5,324.73600000000005,,typesafe/jev-1.13-20260917,gen-dec-1789843897-cnBaTdmLBgpqemnIx44G,,1d16b25dcca8,2026-09-19T18:51:40+0000
358,S400-359,SCOPUS_ID:85107316212,10.1093/aje/kwaa293,Estimating the Effect of Social Distancing Interventions on COVID-19 in the United States,American Journal Of Epidemiology,"['Bayesian hierarchical model', 'intervention effect size', 'reproduction number', 'severe acute respiratory syndrome coronavirus 2', 'social isolation']",TRUE,,TRUE,,,,,,,TRUE,0.84,TRUE,yes,0.93,0.86,1633,50,6.8586e-5,261.384,,typesafe/jev-1.13-20260917,gen-dec-1789843898-VfKKnKNI5cbVzcQLhqvU,,1d16b25dcca8,2026-09-19T18:51:40+0000
359,S400-360,SCOPUS_ID:0037083172,10.1093/aje/155.4.346,Ethnic differences in the association between body mass index and hypertension,American Journal Of Epidemiology,"['Adult', 'Body mass index', 'Ethnic groups', 'Hypertension', 'Obesity']",FALSE,borderline,FALSE,,,,,,,TRUE,0.34,FALSE,no,0.21,0.58,1626,50,6.8292e-5,368.247,,typesafe/jev-1.13-20260917,gen-dec-1789843898-1ssDKPquPE15YDoEcHt6,,1d16b25dcca8,2026-09-19T18:51:40+0000
360,S400-361,SCOPUS_ID:85035214808,10.1016/j.ypmed.2017.10.021,Projected impacts of federal tax policy proposals on mortality burden in the United States: A microsimulation analysis,Preventive Medicine,"['Income inequality', 'Microsimulation', 'Social determinants', 'Taxation']",TRUE,,TRUE,,,,,,,TRUE,0.98,TRUE,yes,1,1,1805,50,7.581e-5,274.15099999999995,,typesafe/jev-1.13-20260917,gen-dec-1789843898-wNOHdQW9gC5reLSQbVNr,,1d16b25dcca8,2026-09-19T18:51:40+0000
361,S400-362,SCOPUS_ID:0027963297,10.1093/oxfordjournals.aje.a117264,Epidemiology of intermittent claudication in middle-aged men,American Journal Of Epidemiology,"['Incidence', 'Peripheral vascular diseases', 'Prevalence', 'Risk factors']",TRUE,,TRUE,borderline,,,,,,TRUE,0.41,FALSE,no,0.48,0.05,2001,50,8.4042e-5,273.432,,typesafe/jev-1.13-20260917,gen-dec-1789843898-5T5Pebvk67GyEb2a87G2,,1d16b25dcca8,2026-09-19T18:51:40+0000
362,S400-363,SCOPUS_ID:0027732493,10.1093/ije/22.Supplement_2.S113,Sources of discrepancies between a job exposure matrix and a case by case expert assessment for occupational exposure to formaldehyde and wood-dust,International Journal Of Epidemiology,[],FALSE,,FALSE,,,,,,,TRUE,0.21,FALSE,no,0.21,0.59,1788,50,7.5096e-5,386.23600000000005,,typesafe/jev-1.13-20260917,gen-dec-1789843898-69iuCcM09IW6AoX0mIL7,,1d16b25dcca8,2026-09-19T18:51:40+0000
363,S400-364,SCOPUS_ID:0037308475,10.2105/AJPH.93.2.307,Hysterectomy prevalence by hispanic ethnicity: Evidence from a national survey,American Journal Of Public Health,[],FALSE,,FALSE,,,,,,,TRUE,0.07,FALSE,no,0,0.99,1616,50,6.7872e-5,286.238,,typesafe/jev-1.13-20260917,gen-dec-1789843898-ZwDHfJfCrqDBz90cGppv,,1d16b25dcca8,2026-09-19T18:51:40+0000
364,S400-365,SCOPUS_ID:0034118036,10.1136/jech.54.5.333,Weather and the risk of sudden infant death syndrome: The effect of wind,Journal Of Epidemiology And Community Health,[],FALSE,,FALSE,,,,,,,TRUE,0.04,FALSE,no,0,1,1654,50,6.9468e-5,538.0840000000001,,typesafe/jev-1.13-20260917,gen-dec-1789843898-0pvOkNY2xqfaQg09AGhw,,1d16b25dcca8,2026-09-19T18:51:40+0000
365,S400-366,SCOPUS_ID:85137301338,10.1007/s10654-022-00907-z,Temporal trends in calls for suicide attempts to poison control centers in France during the COVID-19 pandemic: a nationwide study,European Journal Of Epidemiology,"['Adolescent', 'Age', 'Attempted suicide', 'COVID-19', 'Gender', 'Poison Control Center', 'Surveillance']",TRUE,,FALSE,"borderline, the conclusion is about monitoring",!!!,,,FALSE,,TRUE,0.3,FALSE,no,0.21,0.58,1705,50,7.161e-5,322.32,,typesafe/jev-1.13-20260917,gen-dec-1789843898-89VpoYxzXVTHqtuwV49S,,1d16b25dcca8,2026-09-19T18:51:40+0000
366,S400-367,SCOPUS_ID:0034895821,10.2105/AJPH.91.8.1276,Adolescent sexual orientation and suicide risk: Evidence from a national study,American Journal Of Public Health,[],FALSE,,FALSE,,,,,,,TRUE,0.04,FALSE,no,0,1,1522,50,6.3924e-5,288.078,,typesafe/jev-1.13-20260917,gen-dec-1789843898-wjkDGKx5BuKZo4Jr905o,,1d16b25dcca8,2026-09-19T18:51:40+0000
367,S400-368,SCOPUS_ID:0025062447,10.1093/oxfordjournals.aje.a115489,"Self-evaluated health and mortality among the elderly in New Haven, Connecticut, and Iowa and Washington counties, Iowa, 1982-1986",American Journal Of Epidemiology,"['Aged', 'Chronic disease', 'Health surveys', 'Mortality', 'Prospective studies']",FALSE,,FALSE,,,,,,,TRUE,0.04,FALSE,no,0,1,1741,50,7.3122e-5,360.88,,typesafe/jev-1.13-20260917,gen-dec-1789843898-f4QsfrhkcOrMDguQel66,,1d16b25dcca8,2026-09-19T18:51:40+0000
368,S400-369,SCOPUS_ID:85070606772,10.2105/AJPH.2019.305171,"Included, but deportable: A new public health approach to policies that criminalize and integrate immigrants",American Journal Of Public Health,[],TRUE,non-emperical,TRUE,,,,,,,TRUE,0.45,FALSE,no,0.37,0.26,1573,50,6.6066e-5,292.762,,typesafe/jev-1.13-20260917,gen-dec-1789843898-pW8HnsdQUcTQjx7mwJQO,,1d16b25dcca8,2026-09-19T18:51:40+0000
369,S400-370,SCOPUS_ID:77957280907,10.1136/jech.2009.088476,Does socio-economic status predict grip strength in older Europeans? Results from the SHARE study in non-institutionalised men and women aged 50+,Journal Of Epidemiology And Community Health,[],FALSE,,FALSE,,,,,,,TRUE,0.03,FALSE,no,0,1,1729,50,7.2618e-5,310.959,,typesafe/jev-1.13-20260917,gen-dec-1789843898-F7BjM6m4FFIpd99oi5Hg,,1d16b25dcca8,2026-09-19T18:51:40+0000
370,S400-371,SCOPUS_ID:0029094918,10.1097/00001648-199509000-00013,Cutaneous melanoma in women. V. Characteristics of those who tan and those who burn when exposed to summer sun,Epidemiology,"['Melanoma', 'Nevus', 'Pigmentation', 'Race', 'Sunburn', 'Sunlight', 'Ultraviolet rays']",FALSE,,FALSE,,,,,,,TRUE,0.03,FALSE,no,0,1,1582,50,6.6444e-5,289.897,,typesafe/jev-1.13-20260917,gen-dec-1789843898-tMJegtn4Rk087mOeW0Zh,,1d16b25dcca8,2026-09-19T18:51:40+0000
371,S400-372,SCOPUS_ID:85148668904,10.1016/j.ypmed.2023.107437,The first nicotine product tried is associated with current multiple nicotine product use and nicotine dependence among a nationally representative sample of U.S. youths,Preventive Medicine,"['Adolescents', 'E-cigarettes', 'Multiple nicotine product use', 'Nicotine dependence', 'Polytobacco use', 'Smoking devices', 'Tobacco']",FALSE,target seemed to be research,FALSE,,,,,,,TRUE,0.27,FALSE,no,0.12,0.76,1733,50,7.2786e-5,294.52,,typesafe/jev-1.13-20260917,gen-dec-1789843898-P9zw5u5cU0OKUSIDXp3h,,1d16b25dcca8,2026-09-19T18:51:40+0000
372,S400-373,SCOPUS_ID:0348010397,10.1093/aje/kwg274,Sources of Variability in Blood Pressure Measurement using the Dinamap PRO 100 Automated Oscillometric Device,American Journal Of Epidemiology,"['Blood pressure', 'Epidemiologic methods', 'Equipment and supplies', 'Observer variation', 'Oscillometry', 'Research design']",FALSE,,FALSE,,,,,,,TRUE,0.03,FALSE,no,0,1,1720,50,7.224e-5,265.218,,typesafe/jev-1.13-20260917,gen-dec-1789843898-uWB4o2mWDKZ2HgfeC1Ky,,1d16b25dcca8,2026-09-19T18:51:40+0000
373,S400-374,SCOPUS_ID:33845671785,10.1093/aje/kwj330,Nutrient intake and risk of non-Hodgkin's lymphoma,American Journal Of Epidemiology,"['Case-control studies', 'Diet', 'Fatty acids', 'Lymphoma', 'Non-Hodgkin', 'Nutrition', 'Vitamin D']",FALSE,,FALSE,,,,,,,TRUE,0.03,FALSE,no,0,1,1695,50,7.119e-5,287.76099999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843898-TslPckrLwIQmTkL0rlU1,,1d16b25dcca8,2026-09-19T18:51:40+0000
374,S400-375,SCOPUS_ID:0028218149,10.1093/oxfordjournals.aje.a117011,Melanocytic Nevi in children: I. Anatomic sites and demographic and host factors,American Journal Of Epidemiology,"['Ethnic groups', 'Eye color', 'Hair color', 'Melanoma', 'Nevus', 'Skin pigmentation', 'Social class']",FALSE,,FALSE,,,,,,,TRUE,0.02,FALSE,no,0,1,1726,50,7.2492e-5,456.58,,typesafe/jev-1.13-20260917,gen-dec-1789843898-7xxUxtJd4I0ACFDPDdnG,,1d16b25dcca8,2026-09-19T18:51:40+0000
375,S400-376,SCOPUS_ID:84894498259,10.1016/j.ypmed.2014.01.019,An emerging adolescent health risk: Caffeinated energy drink consumption patterns among high school students,Preventive Medicine,"['Caffeinated energy drinks', 'College students', 'Health risk', 'High school students', 'Mental health', 'Prevalence']",FALSE,,FALSE,,,,,,,TRUE,0.08,FALSE,no,0.01,0.99,1598,50,6.7116e-5,255.786,,typesafe/jev-1.13-20260917,gen-dec-1789843898-kkE3nOCb5mtyAaB949q5,,1d16b25dcca8,2026-09-19T18:51:40+0000
376,S400-377,SCOPUS_ID:84952629734,10.1016/j.amepre.2015.06.015,Effect of Community Volunteering on Physical Activity: A Randomized Controlled Trial,American Journal Of Preventive Medicine,[],FALSE,,FALSE,,,,,,,TRUE,0.07,FALSE,no,0,0.99,1722,50,7.2324e-5,331.69599999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843898-lBly1kzmTDnvPLqP6Svn,,1d16b25dcca8,2026-09-19T18:51:40+0000
377,S400-378,SCOPUS_ID:81555226637,10.2105/AJPH.2011.300355,Community health workers' perspectives on their contribution to rural health and well-being in Iran,American Journal Of Public Health,[],TRUE,,TRUE,,,,,,,TRUE,0.07,FALSE,no,0,1,1569,50,6.5898e-5,256.48900000000003,,typesafe/jev-1.13-20260917,gen-dec-1789843898-6i7YVuuGq4of9QfgoO08,,1d16b25dcca8,2026-09-19T18:51:40+0000
378,S400-379,SCOPUS_ID:85014529008,10.2105/AJPH.2017.303653,Parent-centered prevention of risky behaviors among hispanic youths in Florida,American Journal Of Public Health,[],TRUE,,TRUE,,,,,,,TRUE,0.12,FALSE,no,0.02,0.96,1609,50,6.7578e-5,293.3,,typesafe/jev-1.13-20260917,gen-dec-1789843898-rgZHnsMF1CluKvLaoDmf,,1d16b25dcca8,2026-09-19T18:51:40+0000
379,S400-380,SCOPUS_ID:84865695664,10.1016/j.amepre.2012.05.025,YMCA commit to quit: Randomized trial outcomes,American Journal Of Preventive Medicine,[],FALSE,,FALSE,,,,,,,TRUE,0.04,FALSE,no,0,1,1845,50,7.749e-5,231.638,,typesafe/jev-1.13-20260917,gen-dec-1789843898-5qnbrwkIAxpCmPn9dsDT,,1d16b25dcca8,2026-09-19T18:51:40+0000
380,S400-381,SCOPUS_ID:0029938965,10.2105/AJPH.86.4.533,The health insurance status of US latino women: A profile from the 1982-1984 HHANES,American Journal Of Public Health,[],FALSE,,FALSE,,,,,,,TRUE,0.98,TRUE,yes,1,1,1610,50,6.762e-5,266.13,,typesafe/jev-1.13-20260917,gen-dec-1789843898-j7fr16GROgm57oLZCvmr,,1d16b25dcca8,2026-09-19T18:51:40+0000
381,S400-382,SCOPUS_ID:0028901996,10.1016/s0749-3797(18)30485-9,Drug use prevalence in a rural school-age population: The New Hampshire survey,American Journal Of Preventive Medicine,[],FALSE,,FALSE,,,,,,,TRUE,0.03,FALSE,no,0,1,1574,50,6.6108e-5,321.738,,typesafe/jev-1.13-20260917,gen-dec-1789843898-XtZsnUAtfXbd6vBPKwVN,,1d16b25dcca8,2026-09-19T18:51:40+0000
382,S400-383,SCOPUS_ID:0027184614,10.1093/ije/22.4.666,Smoking cessation and changes in respiratory symptoms in two populations followed for 13 years,International Journal Of Epidemiology,[],FALSE,,FALSE,,,,,,,TRUE,0.03,FALSE,no,0,1,1543,50,6.4806e-5,347.796,,typesafe/jev-1.13-20260917,gen-dec-1789843898-4Vh9wQ0PidFPjipXdrAb,,1d16b25dcca8,2026-09-19T18:51:40+0000
383,S400-384,SCOPUS_ID:84862529617,10.2105/AJPH.2011.300460,Implementing rapid HIV testing with or without risk-reduction counseling in drug treatment centers: Results of a randomized trial,American Journal Of Public Health,[],FALSE,,FALSE,,,,,,,TRUE,0.18,FALSE,no,0.05,0.91,1695,50,7.119e-5,337.635,,typesafe/jev-1.13-20260917,gen-dec-1789843898-vhwYc8euxFwsdAYOqhMJ,,1d16b25dcca8,2026-09-19T18:51:40+0000
384,S400-385,SCOPUS_ID:0346724559,10.1093/eurpub/13.4.334,Unusually strong association between education and mortality in young adults in a community with a high rate of injection-drug users,European Journal Of Public Health,"['Education', 'Leading causes of death', 'Mortality', 'Young adults']",FALSE,,FALSE,,,,,,,TRUE,0.04,FALSE,no,0,1,1628,50,6.8376e-5,275.331,,typesafe/jev-1.13-20260917,gen-dec-1789843898-ZkpLCkl3hAiyXrwMJ4I7,,1d16b25dcca8,2026-09-19T18:51:40+0000
385,S400-386,SCOPUS_ID:5644266333,10.1016/j.amepre.2004.07.005,The association between length of residence and obesity among Hispanic immigrants,American Journal Of Preventive Medicine,[],TRUE,,TRUE,,,,,,,TRUE,0.8,TRUE,yes,0.94,0.87,1681,50,7.0602e-5,285.38,,typesafe/jev-1.13-20260917,gen-dec-1789843898-U3r0BLcqfz35pM5X3gK7,,1d16b25dcca8,2026-09-19T18:51:40+0000
386,S400-387,SCOPUS_ID:84891721281,10.2105/AJPH.2012.301091,"Smoking and risk of coronary heart disease in younger, middle-aged, and older adults",American Journal Of Public Health,[],TRUE,,FALSE,this is just a description of the results,!!!,,,FALSE,,TRUE,0.85,TRUE,yes,0.98,0.95,1672,50,7.0224e-5,329.65299999999996,,typesafe/jev-1.13-20260917,gen-dec-1789843899-gXFQ7fEJ5Ismvs745vPB,,1d16b25dcca8,2026-09-19T18:51:40+0000
387,S400-388,SCOPUS_ID:85152705375,10.1016/j.amepre.2023.03.008,Racial/Ethnic Disparities in Mental Healthcare in Youth With Incarcerated Parents,American Journal Of Preventive Medicine,[],TRUE,,TRUE,,,,,,,TRUE,0.94,TRUE,yes,1,0.99,1813,50,7.6146e-5,518.156,,typesafe/jev-1.13-20260917,gen-dec-1789843899-1Xdd7t2Z356cJJC7fswz,,1d16b25dcca8,2026-09-19T18:51:40+0000
388,S400-389,SCOPUS_ID:12344261745,10.1093/ije/dyh284,Maternal calcium supplementation and cardiovascular risk factors in twin offspring,International Journal Of Epidemiology,"['Calcium', 'Cardiovascular disease', 'Children', 'Lipids', 'Pregnancy']",TRUE,,TRUE,,,,,,,TRUE,0.61,TRUE,yes,0.72,0.44,1821,50,7.6482e-5,307.533,,typesafe/jev-1.13-20260917,gen-dec-1789843899-kaNw04ttE3EQBtxAmTp4,,1d16b25dcca8,2026-09-19T18:51:40+0000
389,S400-390,SCOPUS_ID:0034073172,10.1093/eurpub/10.1.68,"Disease-related distress among insulin-treated diabetic patients: Associations with health status, psychosocial factors and self-care practices",European Journal Of Public Health,"['Diabetes cognitions', 'Diabetes distress', 'Health status', 'Insulin-treated diabetes', 'Social support']",TRUE,,TRUE,,,,,,,TRUE,0.71,TRUE,yes,0.89,0.78,1688,50,7.0896e-5,404.89799999999997,,typesafe/jev-1.13-20260917,gen-dec-1789843899-KCRMkKKuK6JaRAkJ9dAH,,1d16b25dcca8,2026-09-19T18:51:40+0000
390,S400-391,SCOPUS_ID:85124166197,10.1016/j.ypmed.2022.106981,Valuing the cross-sector benefits from improving youth health to drive investment in place-based preventive interventions in the US: A simulation modeling study,Preventive Medicine,"['Child health', 'Health policy', 'Healthcare financing', 'Mental health', 'Prevention']",TRUE,,TRUE,,,,,,,TRUE,0.96,TRUE,yes,1,1,1667,50,7.0014e-5,260.861,,typesafe/jev-1.13-20260917,gen-dec-1789843899-s9zmG6iv7Q5TzDOrG5nY,,1d16b25dcca8,2026-09-19T18:51:40+0000
391,S400-392,SCOPUS_ID:47949122155,10.1016/j.ypmed.2008.05.006,Physical activity as a strategy for maintaining tobacco abstinence: A randomized trial,Preventive Medicine,"['Pedometer', 'Physical activity', 'Randomized trial', 'Relapse prevention', 'Smoking cessation']",FALSE,,FALSE,,,,,,,TRUE,0.08,FALSE,no,0.01,0.99,1935,50,8.127e-5,283.694,,typesafe/jev-1.13-20260917,gen-dec-1789843899-BDM6evVv41tyLG2w4tcp,,1d16b25dcca8,2026-09-19T18:51:40+0000
